data	data	280472	264016	721592	799444	548320	415320	420600	312184	223168	311380	184836	154856	213596	165340	246316	185724	115540	118240	302816	238924	249296	299872	370320	432516	301560	244396	352728	215464	232628	166536	315416	358256	152464	183904	349456	293704	621492	684952	522880	379472	226420	369672	464472	388340	320876	336640	436408	274552	321004	358100	257876	227000	122472	85164	524952	465228	317824	317764	260556	238680	248848	149816	152228	188864	103636	153980	597528	530984	231468	84644	574016	413700	718832	591904	255568	223492	774804	634820	43164	65512	173816	177600	243660	217492	312276	244464	288992	314176	440272	246604	608308	506248	416224	615716	71904	128900	429448	185208	521440	487052	485924	261636	470940	531780	197492	245084	227096	429576	102324	88116	209516	233716	538552	293072	164652	123752	
data	data	sub-C004_preop3T_AAL_2001	sub-C004_preop3T_AAL_2002	sub-C004_preop3T_AAL_2101	sub-C004_preop3T_AAL_2102	sub-C004_preop3T_AAL_2111	sub-C004_preop3T_AAL_2112	sub-C004_preop3T_AAL_2201	sub-C004_preop3T_AAL_2202	sub-C004_preop3T_AAL_2211	sub-C004_preop3T_AAL_2212	sub-C004_preop3T_AAL_2301	sub-C004_preop3T_AAL_2302	sub-C004_preop3T_AAL_2311	sub-C004_preop3T_AAL_2312	sub-C004_preop3T_AAL_2321	sub-C004_preop3T_AAL_2322	sub-C004_preop3T_AAL_2331	sub-C004_preop3T_AAL_2332	sub-C004_preop3T_AAL_2401	sub-C004_preop3T_AAL_2402	sub-C004_preop3T_AAL_2501	sub-C004_preop3T_AAL_2502	sub-C004_preop3T_AAL_2601	sub-C004_preop3T_AAL_2602	sub-C004_preop3T_AAL_2611	sub-C004_preop3T_AAL_2612	sub-C004_preop3T_AAL_2701	sub-C004_preop3T_AAL_2702	sub-C004_preop3T_AAL_3001	sub-C004_preop3T_AAL_3002	sub-C004_preop3T_AAL_4001	sub-C004_preop3T_AAL_4002	sub-C004_preop3T_AAL_4011	sub-C004_preop3T_AAL_4012	sub-C004_preop3T_AAL_4021	sub-C004_preop3T_AAL_4022	sub-C004_preop3T_AAL_4101	sub-C004_preop3T_AAL_4102	sub-C004_preop3T_AAL_4111	sub-C004_preop3T_AAL_4112	sub-C004_preop3T_AAL_4201	sub-C004_preop3T_AAL_4202	sub-C004_preop3T_AAL_5001	sub-C004_preop3T_AAL_5002	sub-C004_preop3T_AAL_5011	sub-C004_preop3T_AAL_5012	sub-C004_preop3T_AAL_5021	sub-C004_preop3T_AAL_5022	sub-C004_preop3T_AAL_5101	sub-C004_preop3T_AAL_5102	sub-C004_preop3T_AAL_5201	sub-C004_preop3T_AAL_5202	sub-C004_preop3T_AAL_5301	sub-C004_preop3T_AAL_5302	sub-C004_preop3T_AAL_5401	sub-C004_preop3T_AAL_5402	sub-C004_preop3T_AAL_6001	sub-C004_preop3T_AAL_6002	sub-C004_preop3T_AAL_6101	sub-C004_preop3T_AAL_6102	sub-C004_preop3T_AAL_6201	sub-C004_preop3T_AAL_6202	sub-C004_preop3T_AAL_6211	sub-C004_preop3T_AAL_6212	sub-C004_preop3T_AAL_6221	sub-C004_preop3T_AAL_6222	sub-C004_preop3T_AAL_6301	sub-C004_preop3T_AAL_6302	sub-C004_preop3T_AAL_6401	sub-C004_preop3T_AAL_6402	sub-C004_preop3T_AAL_7001	sub-C004_preop3T_AAL_7002	sub-C004_preop3T_AAL_7011	sub-C004_preop3T_AAL_7012	sub-C004_preop3T_AAL_7021	sub-C004_preop3T_AAL_7022	sub-C004_preop3T_AAL_7101	sub-C004_preop3T_AAL_7102	sub-C004_preop3T_AAL_8101	sub-C004_preop3T_AAL_8102	sub-C004_preop3T_AAL_8111	sub-C004_preop3T_AAL_8112	sub-C004_preop3T_AAL_8121	sub-C004_preop3T_AAL_8122	sub-C004_preop3T_AAL_8201	sub-C004_preop3T_AAL_8202	sub-C004_preop3T_AAL_8211	sub-C004_preop3T_AAL_8212	sub-C004_preop3T_AAL_8301	sub-C004_preop3T_AAL_8302	sub-C004_preop3T_AAL_9001	sub-C004_preop3T_AAL_9002	sub-C004_preop3T_AAL_9011	sub-C004_preop3T_AAL_9012	sub-C004_preop3T_AAL_9021	sub-C004_preop3T_AAL_9022	sub-C004_preop3T_AAL_9031	sub-C004_preop3T_AAL_9032	sub-C004_preop3T_AAL_9041	sub-C004_preop3T_AAL_9042	sub-C004_preop3T_AAL_9051	sub-C004_preop3T_AAL_9052	sub-C004_preop3T_AAL_9061	sub-C004_preop3T_AAL_9062	sub-C004_preop3T_AAL_9071	sub-C004_preop3T_AAL_9072	sub-C004_preop3T_AAL_9081	sub-C004_preop3T_AAL_9082	sub-C004_preop3T_AAL_9100	sub-C004_preop3T_AAL_9110	sub-C004_preop3T_AAL_9120	sub-C004_preop3T_AAL_9130	sub-C004_preop3T_AAL_9140	sub-C004_preop3T_AAL_9150	sub-C004_preop3T_AAL_9160	sub-C004_preop3T_AAL_9170	
280472	sub-C004_preop3T_AAL_2001	0	230	8442	750	108	12	11500	158	64	8	13506	8	4110	6	134	8	7104	4	5518	336	40	14	220	24	14	6	64	10	1088	4	6	4	2	28	14	12	2160	62	264	38	106	14	14	8	24	10	16	10	350	8	116	104	16	2	154	32	20790	72	132	64	6952	14	8838	8	114	72	50	14	7308	10	5434	72	6166	44	1998	118	11342	240	432	0	1210	2	612	2	1556	4	276	6	1440	8	1218	170	504	210	272	90	1024	56	1032	162	750	62	510	144	576	120	248	166	22	18	54	110	150	56	24	24	
264016	sub-C004_preop3T_AAL_2002	230	0	368	7064	86	178	98	14810	48	136	12	9140	30	1912	24	30	2	1800	2166	2872	54	82	86	130	42	42	44	68	20	58	40	24	1686	54	104	48	532	1770	204	144	72	162	48	26	94	42	70	50	98	42	40	90	6	16	76	96	290	19528	248	202	42	1022	6	3328	2	446	2152	108	5158	7198	1562	3060	244	1394	272	1026	2014	21388	0	2	28	56	40	96	48	90	42	120	78	102	334	1016	218	1240	90	152	364	198	230	684	290	944	240	1362	344	2248	200	976	220	76	274	110	656	384	246	254	
721592	sub-C004_preop3T_AAL_2101	8442	368	0	26066	6998	3072	48928	4724	4006	266	6690	572	7418	2302	444	36	244	4	36120	5872	732	1082	44086	14116	2172	2140	842	302	2984	42	10392	12704	4634	2258	2030	712	2034	398	848	160	496	190	632	226	672	102	500	160	1922	110	620	134	218	26	708	114	638	180	196	172	582	26	490	24	134	84	3426	1144	1418	70	10190	746	24536	674	7916	574	18694	974	246	0	306	18	730	68	1698	50	544	132	2310	56	1084	214	540	228	244	130	676	70	860	210	678	70	476	112	1144	92	292	158	20	42	78	60	132	36	14	20	
799444	sub-C004_preop3T_AAL_2102	750	7064	26066	0	8172	9280	16694	39060	906	5932	486	5864	1082	7340	98	284	6	886	10506	31100	3080	3844	15086	53820	6270	6556	2880	716	180	272	8968	21112	2608	6050	410	1826	958	1096	554	636	238	742	270	714	278	310	246	1270	330	400	98	412	40	176	316	820	390	926	402	452	228	152	6	524	0	208	786	2590	1776	106	4476	12766	3862	10918	1390	6388	6488	18132	4	126	30	272	136	262	102	302	142	680	244	220	760	418	478	412	128	186	592	128	606	388	718	140	488	314	502	1042	334	338	120	62	174	80	242	158	126	144	
548320	sub-C004_preop3T_AAL_2111	108	86	6998	8172	0	10258	2906	82	13864	384	78	8	208	24	14516	80	50	2	246	846	9098	10494	3352	8198	22714	10244	20972	4758	4800	54	6540	8078	258	1694	462	460	4780	1686	4364	352	2764	558	3738	702	910	468	7526	292	856	388	1186	56	924	12	3736	290	80	70	68	90	24	4	6	2	0	20	700	1158	70	36	14498	2566	18210	818	3470	528	5178	1086	22	0	248	0	8070	164	638	12	5698	340	1370	84	626	70	10	58	48	42	56	14	936	64	26	8	14	14	12	24	10	24	0	34	14	4	30	10	0	4	
415320	sub-C004_preop3T_AAL_2112	12	178	3072	9280	10258	0	1150	1918	472	17142	2	84	16	110	1074	8164	0	78	38	64	4120	10202	2864	4096	7106	13542	6642	14330	184	2242	3086	3138	26	86	118	136	1150	4250	870	5166	526	8916	288	582	142	322	402	1196	104	400	20	244	12	116	178	1970	112	154	132	130	90	38	0	44	2	16	206	294	32	88	4210	12560	490	14276	226	2226	1230	4520	0	22	2	120	816	7472	44	458	518	3886	150	246	30	120	14	48	60	36	42	22	40	164	20	14	10	28	24	82	16	34	16	36	14	12	40	16	14	14	
420600	sub-C004_preop3T_AAL_2201	11500	98	48928	16694	2906	1150	0	5910	12902	320	4846	196	17800	980	3006	10	182	0	2574	440	354	516	6204	8634	490	748	350	254	3234	16	1356	4528	486	144	634	88	1810	198	698	86	426	118	750	80	418	64	658	58	1426	66	826	58	366	16	696	52	976	102	158	76	398	10	308	10	74	28	862	164	898	38	6770	618	15360	422	3374	242	5068	506	246	4	352	4	526	36	1572	18	520	76	2014	20	124	66	32	54	56	46	58	24	82	74	40	10	28	14	126	30	34	24	14	14	32	20	42	8	8	42	
312184	sub-C004_preop3T_AAL_2202	158	14810	4724	39060	82	1918	5910	0	74	8814	72	8486	544	19922	26	1588	8	908	926	348	36	48	1998	4108	46	64	28	44	126	460	382	542	370	40	82	116	240	688	140	216	42	214	56	268	60	232	58	1280	92	378	36	486	12	192	96	758	120	2808	114	384	84	480	12	1426	0	472	166	186	240	20	612	5178	578	7214	330	1852	850	4868	4	346	16	536	38	246	48	448	24	266	110	274	202	190	126	184	44	66	260	106	170	260	180	128	120	188	156	188	110	172	52	26	140	26	98	48	42	48	
223168	sub-C004_preop3T_AAL_2211	64	48	4006	906	13864	472	12902	74	0	66	76	8	4126	28	9864	8	120	0	140	244	192	274	148	478	444	372	566	226	4832	8	146	150	48	36	340	72	2054	348	836	78	412	104	3838	146	540	118	5156	48	1108	108	1476	36	902	4	1856	36	254	38	98	40	74	4	26	0	12	16	518	238	88	20	5610	266	15176	216	2420	176	4034	284	158	0	358	0	2188	32	850	4	1048	54	1368	8	376	44	10	32	36	30	40	10	568	42	14	2	14	4	46	6	14	6	0	6	10	8	24	2	0	12	
311380	sub-C004_preop3T_AAL_2212	8	136	266	5932	384	17142	320	8814	66	0	4	216	28	1030	78	11838	0	238	22	46	84	378	92	330	270	302	220	930	16	2216	36	60	4	18	176	156	1788	8682	416	3178	218	9316	618	1534	294	774	816	4988	128	1354	18	1098	6	766	222	5676	74	248	104	214	58	106	0	136	0	38	336	316	26	46	448	10312	520	26252	192	1866	1260	4246	0	332	6	692	86	6548	20	1118	152	3682	150	706	26	346	4	64	26	30	34	20	34	644	16	20	8	36	44	114	16	44	18	14	16	14	28	6	14	18	
184836	sub-C004_preop3T_AAL_2301	13506	12	6690	486	78	2	4846	72	76	4	0	34	19918	70	658	2	7486	0	2082	54	22	2	2036	398	4	0	54	0	5356	0	4	4	0	2	2	2	60	10	42	2	114	2	16	0	34	4	16	2	554	4	110	2	54	2	128	0	3094	2	18	2	2026	0	4252	0	68	2	24	4	36	2	86	18	3064	24	206	12	142	24	502	0	2302	0	2340	2	4336	0	590	0	3992	0	50	2	10	2	4	0	8	4	10	2	8	0	6	2	14	0	2	0	0	0	2	2	0	2	0	0	
154856	sub-C004_preop3T_AAL_2302	8	9140	572	5864	8	84	196	8486	8	216	34	0	64	14296	4	342	0	6710	154	136	4	14	554	2142	2	4	4	12	14	5982	28	20	134	10	8	4	50	118	40	60	28	64	2	132	2	36	2	242	4	122	0	246	0	50	12	120	12	1764	6	146	6	738	0	5762	0	154	14	14	6	0	58	108	30	3916	40	614	64	346	0	334	0	3068	8	2006	0	1010	4	54	6	316	16	18	10	12	4	2	22	12	14	12	10	8	6	8	14	6	14	14	0	4	12	10	6	2	0	0	
213596	sub-C004_preop3T_AAL_2311	4110	30	7418	1082	208	16	17800	544	4126	28	19918	64	0	228	8554	4	814	0	1720	100	86	10	2020	690	12	4	48	4	8226	0	52	42	48	12	168	12	430	62	200	14	160	22	450	20	210	16	370	8	1144	18	606	12	362	4	488	6	380	24	52	10	96	4	446	0	30	8	266	32	48	4	1244	70	8312	70	1822	40	1668	96	404	0	1268	0	958	4	2736	8	618	14	2780	10	104	26	16	24	36	24	14	4	30	26	8	0	10	0	78	6	8	4	8	2	6	2	10	4	2	24	
165340	sub-C004_preop3T_AAL_2312	6	1912	2302	7340	24	110	980	19922	28	1030	70	14296	228	0	2	4574	0	222	250	42	30	30	1960	2508	10	10	20	38	26	5492	256	142	378	28	28	18	46	254	34	160	16	76	12	316	10	118	8	936	38	340	6	490	0	204	28	638	22	122	20	22	16	216	0	2120	0	66	70	28	28	10	174	1684	126	6232	54	930	126	356	0	312	0	478	20	184	2	342	16	152	20	186	44	90	18	22	0	14	46	12	38	78	38	14	6	14	10	8	4	12	4	2	14	0	4	2	0	0	
246316	sub-C004_preop3T_AAL_2321	134	24	444	98	14516	1074	3006	26	9864	78	658	4	8554	2	0	18	264	0	94	20	2040	1464	104	136	1352	476	4462	1228	12402	6	634	428	24	56	148	64	1544	412	3216	94	1366	124	2660	208	444	154	3808	66	1260	142	1484	14	936	2	2150	70	152	32	48	24	30	0	46	0	2	8	264	234	30	2	2758	840	11590	258	1556	222	1460	262	186	0	942	0	10774	28	1184	6	3708	56	1188	18	414	46	14	36	36	34	26	6	376	42	10	2	2	4	48	12	2	8	8	8	6	2	22	12	2	16	
185724	sub-C004_preop3T_AAL_2322	8	30	36	284	80	8164	10	1588	8	11838	2	342	4	4574	18	0	0	336	14	8	300	1772	22	140	74	268	286	3742	12	8466	140	238	2	34	22	50	98	2502	42	4222	46	4396	22	668	16	320	56	1202	30	826	4	934	2	398	20	1666	8	210	10	192	6	144	0	96	0	54	22	74	8	12	292	2714	86	12942	86	624	134	400	0	330	0	884	20	8928	2	938	34	1910	12	694	28	174	4	14	2	10	30	8	26	178	16	6	2	12	4	26	4	8	8	4	10	4	18	8	4	6	
115540	sub-C004_preop3T_AAL_2331	7104	2	244	6	50	0	182	8	120	0	7486	0	814	0	264	0	0	0	102	0	8	0	62	4	4	0	30	0	6266	0	2	0	0	0	0	0	16	2	22	0	52	2	2	0	12	0	0	2	184	0	66	0	2	0	18	0	7112	4	4	0	1638	0	5220	0	0	0	14	0	2	0	16	6	1752	16	38	16	10	10	4480	0	8134	0	2174	0	1822	0	334	0	1802	0	14	2	0	2	0	2	2	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
118240	sub-C004_preop3T_AAL_2332	4	1800	4	886	2	78	0	908	0	238	0	6710	0	222	0	336	0	0	4	48	0	6	2	202	0	2	2	8	0	7358	2	0	0	0	0	0	22	110	12	36	6	54	0	20	0	4	0	26	2	26	0	426	0	6	0	84	4	5584	4	182	2	368	0	9838	0	128	2	14	2	0	2	28	2	4342	26	452	16	248	0	5422	0	8842	0	2428	0	932	0	80	0	310	10	20	6	16	4	2	10	2	12	10	10	16	4	18	10	2	10	20	0	2	2	8	10	2	0	0	
302816	sub-C004_preop3T_AAL_2401	5518	2166	36120	10506	246	38	2574	926	140	22	2082	154	1720	250	94	14	102	4	0	12504	126	36	5920	928	112	28	96	14	852	8	1532	1498	5992	2202	570	208	826	244	386	48	152	72	156	38	154	44	136	34	534	56	142	82	40	4	218	44	412	164	162	92	234	26	172	18	66	66	1514	270	5812	90	6248	354	7670	204	3348	250	14996	888	62	0	116	16	200	12	568	36	176	38	778	36	1008	202	548	222	224	120	606	44	816	192	698	70	506	122	1308	104	310	172	28	28	48	48	112	30	16	20	
238924	sub-C004_preop3T_AAL_2402	336	2872	5872	31100	846	64	440	348	244	46	54	136	100	42	20	8	0	48	12504	0	376	196	1152	3474	616	138	234	46	20	8	1916	2804	2990	7526	176	438	288	252	172	126	80	162	138	96	92	32	116	104	122	42	38	58	16	4	120	108	154	878	164	122	70	28	0	34	0	20	1260	1046	5756	4180	2962	3232	1914	866	658	566	4156	8498	0	0	0	2	22	40	10	14	38	164	54	28	246	122	192	146	64	52	120	26	184	120	264	58	188	128	242	408	112	120	52	20	30	26	80	62	48	60	
249296	sub-C004_preop3T_AAL_2501	40	54	732	3080	9098	4120	354	36	192	84	22	4	86	30	2040	300	8	0	126	376	0	10444	1754	4004	5542	6052	14576	4022	2146	156	10134	7182	408	1398	80	344	1170	636	2380	862	2096	1114	256	106	136	56	406	102	148	62	72	20	68	4	444	292	44	34	20	30	22	0	8	2	2	4	312	758	88	34	10152	2030	1432	532	94	126	1348	332	8	0	16	4	3206	664	114	38	2284	520	342	42	62	62	0	54	12	44	6	4	96	64	4	14	4	10	8	16	4	16	6	14	6	8	20	10	4	4	
299872	sub-C004_preop3T_AAL_2502	14	82	1082	3844	10494	10202	516	48	274	378	2	14	10	30	1464	1772	0	6	36	196	10444	0	1594	5230	7354	12152	11740	12456	438	1928	5574	8648	44	1484	84	634	336	1616	940	2960	514	3882	88	230	78	140	134	236	54	148	24	96	20	12	98	650	16	86	12	56	10	8	0	4	2	4	262	934	26	62	7964	7138	432	1266	116	178	396	1218	0	0	6	16	1120	2896	40	70	728	1704	94	78	26	46	4	42	14	32	10	2	24	56	8	16	4	22	8	28	12	22	12	16	2	10	22	12	8	12	
370320	sub-C004_preop3T_AAL_2601	220	86	44086	15086	3352	2864	6204	1998	148	92	2036	554	2020	1960	104	22	62	2	5920	1152	1754	1594	0	14080	4012	2674	2352	366	782	22	16414	10668	7178	2884	2142	646	636	128	302	86	150	74	450	184	380	56	272	136	322	48	72	46	50	26	222	72	116	44	66	56	84	2	58	6	34	10	3894	1052	150	38	1906	414	8102	432	2488	294	3764	320	52	0	66	2	224	46	260	14	238	66	484	22	174	38	52	34	62	26	116	20	152	46	66	10	16	14	128	10	28	20	2	16	22	10	24	14	0	8	
432516	sub-C004_preop3T_AAL_2602	24	130	14116	53820	8198	4096	8634	4108	478	330	398	2142	690	2508	136	140	4	202	928	3474	4004	5230	14080	0	6708	8262	4356	2018	110	114	7978	19510	1020	4860	276	1264	460	422	336	312	128	360	118	380	180	106	122	390	144	132	48	114	22	36	132	244	132	122	146	116	82	24	2	134	0	64	516	1696	92	34	2106	4534	1870	3200	548	2644	1898	3784	2	36	24	84	162	152	52	82	124	278	112	54	290	118	150	116	30	78	260	52	244	122	250	34	154	62	120	230	98	84	30	26	72	28	68	38	28	38	
301560	sub-C004_preop3T_AAL_2611	14	42	2172	6270	22714	7106	490	46	444	270	4	2	12	10	1352	74	4	0	112	616	5542	7354	4012	6708	0	10000	15558	3486	214	54	8096	6588	638	1420	380	286	2144	1234	974	262	952	434	870	484	404	304	2396	226	288	238	294	28	226	8	1250	216	16	20	36	44	4	0	0	0	0	4	508	778	26	18	6006	1274	7128	504	1306	274	2004	740	2	0	32	0	1214	150	220	4	1696	244	570	62	152	20	2	20	22	12	14	6	226	16	4	6	4	10	6	6	4	10	0	12	4	2	8	4	0	4	
244396	sub-C004_preop3T_AAL_2612	6	42	2140	6556	10244	13542	748	64	372	302	0	4	4	10	476	268	0	2	28	138	6052	12152	2674	8262	10000	0	8956	8672	162	174	5166	8266	42	866	38	302	132	302	318	488	196	636	26	78	54	40	34	80	30	28	16	12	14	2	44	118	12	38	16	20	10	2	0	2	0	0	100	444	8	22	4356	3850	112	674	28	404	238	776	0	0	2	0	434	478	10	10	244	352	30	14	12	8	2	10	16	4	4	2	6	14	0	2	2	2	4	12	4	4	2	18	2	0	0	4	0	0	
352728	sub-C004_preop3T_AAL_2701	64	44	842	2880	20972	6642	350	28	566	220	54	4	48	20	4462	286	30	2	96	234	14576	11740	2352	4356	15558	8956	0	8374	1640	130	10704	6866	1424	1320	512	368	1856	1134	2562	586	2004	804	738	392	328	252	1972	216	278	206	302	26	268	4	1216	266	20	34	26	34	10	0	6	2	0	2	732	918	26	22	10580	2510	4232	500	362	180	1162	574	4	0	72	4	5012	468	448	16	4380	402	756	62	156	46	6	38	20	32	28	6	184	38	22	8	6	8	4	12	4	10	2	14	4	2	16	6	2	4	
215464	sub-C004_preop3T_AAL_2702	10	68	302	716	4758	14330	254	44	226	930	0	12	4	38	1228	3742	0	8	14	46	4022	12456	366	2018	3486	8672	8374	0	280	1394	2458	3210	28	296	40	148	246	746	748	3388	374	4104	54	120	34	70	58	116	34	76	20	52	8	22	44	214	12	40	14	42	6	10	0	8	0	6	94	274	18	24	5816	4670	248	2370	80	470	284	710	0	2	6	22	842	3934	30	74	506	2132	58	66	20	44	2	28	4	22	12	2	12	32	6	6	0	18	2	34	8	16	12	18	2	2	22	16	8	10	
